620 -319.699 763.267 -1082.97
621 -319.676 763.898 -1083.57
622 -319.715 764.64 -1084.36
623 -319.804 765.247 -1085.05
624 -319.834 765.618 -1085.45
625 -319.901 765.781 -1085.68
626 -319.918 765.793 -1085.71
627 -319.933 765.65 -1085.58
628 -319.94 765.3 -1085.24
629 -319.961 764.733 -1084.69
630 -319.974 764.03 -1084
631 -319.951 763.323 -1083.27
632 -319.976 762.715 -1082.69
633 -319.995 762.267 -1082.26
634 -319.924 762.057 -1081.98
635 -319.923 762.243 -1082.17
636 -319.858 763.06 -1082.92
637 -319.873 764.694 -1084.57
638 -319.844 767.143 -1086.99
639 -319.886 770.167 -1090.05
640 -319.932 773.373 -1093.31
641 -319.96 776.392 -1096.35
642 -319.986 779.01 -1099
643 -319.977 781.196 -1101.17
644 -319.955 783.045 -1103
645 -319.939 784.671 -1104.61
646 -319.979 786.119 -1106.1
647 -319.972 787.326 -1107.3
648 -320.043 788.131 -1108.17
649 -320.037 788.359 -1108.4
650 -319.978 787.916 -1107.89
651 -320.039 786.84 -1106.88
652 -320.077 785.265 -1105.34
653 -320.053 783.352 -1103.4
654 -320.059 781.234 -1101.29
655 -319.995 779.007 -1099
656 -319.992 776.749 -1096.74
657 -320 774.54 -1094.54
658 -320.072 772.465 -1092.54
659 -320.078 770.623 -1090.7
660 -320.007 769.123 -1089.13
661 -319.994 768.06 -1088.05
662 -320.091 767.482 -1087.57
663 -320.105 767.356 -1087.46
664 -320.061 767.578 -1087.64
665 -320.096 768.02 -1088.12
666 -320.128 768.584 -1088.71
667 -320.102 769.221 -1089.32
668 -320.114 769.916 -1090.03
669 -320.051 770.662 -1090.71
670 -320.098 771.452 -1091.55
671 -320.04 772.281 -1092.32
672 -320.042 773.15 -1093.19
673 -320.09 774.083 -1094.17
674 -320.052 775.17 -1095.22
675 -320.052 776.583 -1096.63
676 -320.068 778.454 -1098.52
677 -320.156 780.689 -1100.84
678 -320.112 782.947 -1103.06
679 -320.124 784.852 -1104.98
680 -320.145 786.142 -1106.29
681 -320.12 786.664 -1106.78
682 -320.091 786.335 -1106.43
683 -320.12 785.161 -1105.28
684 -320.205 783.263 -1103.47
685 -320.162 780.856 -1101.02
686 -320.163 778.183 -1098.35
687 -320.168 775.426 -1095.59
688 -320.248 772.647 -1092.89
689 -320.261 769.787 -1090.05
690 -320.214 766.721 -1086.93
691 -320.22 763.34 -1083.56
692 -320.205 759.634 -1079.84
693 -320.216 755.749 -1075.97
694 -320.189 752.007 -1072.2
695 -320.143 748.867 -1069.01
696 -320.17 746.815 -1066.98
697 -320.169 746.199 -1066.37
698 -320.155 747.122 -1067.28
699 -320.199 749.465 -1069.66
700 -320.238 753.01 -1073.25
701 -320.261 757.507 -1077.77
702 -320.304 762.675 -1082.98
703 -320.31 768.187 -1088.5
704 -320.331 773.69 -1094.02
705 -320.374 778.86 -1099.23
706 -320.349 783.455 -1103.8
707 -320.314 787.342 -1107.66
708 -320.318 790.483 -1110.8
709 -320.314 792.919 -1113.23
710 -320.319 794.756 -1115.07
711 -320.29 796.143 -1116.43
712 -320.301 797.248 -1117.55
713 -320.29 798.215 -1118.51
714 -320.323 799.121 -1119.44
715 -320.335 799.953 -1120.29
716 -320.345 800.627 -1120.97
717 -320.31 801.016 -1121.33
718 -320.371 800.997 -1121.37
719 -320.399 800.499 -1120.9
720 -320.438 799.524 -1119.96
721 -320.445 798.166 -1118.61
722 -320.407 796.585 -1116.99
723 -320.376 794.963 -1115.34
724 -320.318 793.45 -1113.77
725 -320.376 792.125 -1112.5
726 -320.326 790.989 -1111.31
727 -320.398 789.996 -1110.39
728 -320.442 789.09 -1109.53
729 -320.483 788.205 -1108.69
730 -320.505 787.253 -1107.76
731 -320.506 786.119 -1106.63
732 -320.467 784.684 -1105.15
733 -320.483 782.872 -1103.35
734 -320.492 780.695 -1101.19
735 -320.443 778.274 -1098.72
736 -320.374 775.861 -1096.23
737 -320.397 773.83 -1094.23
738 -320.371 772.631 -1093
739 -320.367 772.668 -1093.04
740 -320.424 774.132 -1094.56
741 -320.455 776.869 -1097.32
742 -320.44 780.361 -1100.8
743 -320.436 783.879 -1104.32
744 -320.522 786.755 -1107.28
745 -320.563 788.581 -1109.14
746 -320.537 789.245 -1109.78
747 -320.469 788.831 -1109.3
748 -320.447 787.51 -1107.96
749 -320.48 785.467 -1105.95
750 -320.51 782.899 -1103.41
751 -320.527 780.04 -1100.57
752 -320.482 777.176 -1097.66
753 -320.527 774.609 -1095.14
754 -320.502 772.594 -1093.1
755 -320.505 771.292 -1091.8
756 -320.496 770.768 -1091.26
757 -320.512 771.015 -1091.53
758 -320.506 771.947 -1092.45
759 -320.539 773.386 -1093.92
760 -320.562 775.077 -1095.64
761 -320.568 776.732 -1097.3
762 -320.504 778.116 -1098.62
763 -320.541 779.136 -1099.68
764 -320.511 779.895 -1100.41
765 -320.551 780.666 -1101.22
766 -320.525 781.744 -1102.27
767 -320.464 783.267 -1103.73
768 -320.507 785.15 -1105.66
769 -320.483 787.153 -1107.64
770 -320.552 789.025 -1109.58
771 -320.467 790.58 -1111.05
772 -320.499 791.724 -1112.22
773 -320.477 792.442 -1112.92
774 -320.474 792.779 -1113.25
775 -320.38 792.848 -1113.23
776 -320.431 792.822 -1113.25
777 -320.362 792.913 -1113.28
778 -320.304 793.325 -1113.63
779 -320.283 794.171 -1114.45
780 -320.317 795.423 -1115.74
781 -320.29 796.911 -1117.2
782 -320.347 798.373 -1118.72
783 -320.372 799.543 -1119.91
784 -320.391 800.209 -1120.6
785 -320.432 800.248 -1120.68
786 -320.482 799.616 -1120.1
787 -320.475 798.327 -1118.8
788 -320.526 796.432 -1116.96
789 -320.525 794.03 -1114.55
790 -320.473 791.284 -1111.76
791 -320.417 788.437 -1108.85
792 -320.387 785.801 -1106.19
793 -320.372 783.695 -1104.07
794 -320.401 782.357 -1102.76
795 -320.453 781.863 -1102.32
796 -320.476 782.106 -1102.58
797 -320.521 782.825 -1103.35
798 -320.537 783.686 -1104.22
799 -320.565 784.361 -1104.93
800 -320.608 784.592 -1105.2
801 -320.653 784.23 -1104.88
802 -320.633 783.269 -1103.9
803 -320.548 781.861 -1102.41
804 -320.492 780.321 -1100.81
805 -320.499 779.102 -1099.6
806 -320.5 778.669 -1099.17
807 -320.529 779.31 -1099.84
808 -320.507 780.989 -1101.5
809 -320.503 783.368 -1103.87
810 -320.574 785.989 -1106.56
811 -320.561 788.476 -1109.04
812 -320.575 790.623 -1111.2
813 -320.525 792.375 -1112.9
814 -320.565 793.769 -1114.33
815 -320.562 794.886 -1115.45
816 -320.523 795.812 -1116.33
817 -320.557 796.608 -1117.17
818 -320.554 797.31 -1117.86
819 -320.596 797.935 -1118.53
820 -320.595 798.494 -1119.09
821 -320.633 798.992 -1119.63
822 -320.6 799.429 -1120.03
823 -320.611 799.806 -1120.42
824 -320.641 800.14 -1120.78
825 -320.631 800.475 -1121.11
826 -320.664 800.889 -1121.55
827 -320.642 801.476 -1122.12
828 -320.618 802.324 -1122.94
829 -320.679 803.486 -1124.17
830 -320.69 804.95 -1125.64
831 -320.704 806.65 -1127.35
832 -320.658 808.474 -1129.13
833 -320.644 810.302 -1130.95
834 -320.688 812.026 -1132.71
835 -320.775 813.561 -1134.34
836 -320.762 814.849 -1135.61
